aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate,roadNm,roadNmBonbun,roadNmBubun,roadNmCd,roadNmSeq,roadNmSggCd,roadNmbCd,sggCd,slerGbn,umdCd,umdNm,지역코드,계약일,평단가_만원
510,삼익파크맨션,11740-48,0053,0000,1982,개인,,,89500,5,7,2025,중개거래,서울 강동구,59.65,11,53,1,N,25.10.30,명일로,00293,00000,3124002,02,11740,0,11740,개인,10500,길동,11740,2025-07-05,4960.0
510,삼익파크맨션,11740-48,0053,0000,1982,개인,,,85000,23,7,2025,중개거래,서울 강동구,79.57,4,53,1,N,25.10.21,명일로,00293,00000,3124002,02,11740,0,11740,개인,10500,길동,11740,2025-07-23,3531.0
,천호롯데아파트,11740-178,0055,0004,1999,개인,,,66500,26,7,2025,중개거래,서울 강동구,59.99,11,55-4,1,N,25.10.31,천중로,00161,00000,3124009,02,11740,0,11740,개인,10900,천호동,11740,2025-07-26,3665.0
101,현대1,11740-60,0470,0000,1996,개인,,,94500,2,7,2025,중개거래,"서울 강동구, 서울 광진구",84.87,12,470,1,N,25.09.03,천호대로,01231,00000,2000008,02,11740,0,11740,개인,10500,길동,11740,2025-07-02,3681.0
511,삼익파크맨션,11740-48,0053,0000,1982,개인,,,71000,30,7,2025,직거래,,63.32,2,53,1,N,25.08.26,명일로,00286,00000,3124002,02,11740,0,11740,개인,10500,길동,11740,2025-07-30,3707.0
,아스하임,11740-4852,0432,0007,2021,개인,,,19400,30,7,2025,중개거래,서울 강동구,12.88,10,432-7,1,N,25.09.05,올림픽로,00663,00000,3123023,00,11740,,11740,개인,10900,천호동,11740,2025-07-30,4979.0
812동,강동리버스트8단지,11740-4804,0066,0000,2021,개인,,,88000,31,7,2025,중개거래,서울 강동구,59.97,12,66,1,N,25.10.14,아리수로93나길,00088,00000,4858048,01,11740,0,11740,개인,11000,강일동,11740,2025-07-31,4851.0
324,고덕리엔파크3단지,11740-3008,0490,0000,2011,개인,,,114750,25,7,2025,중개거래,"서울 강동구, 서울 광진구",84.98,4,490,1,N,25.10.10,상일로,00074,00000,3124004,02,11740,0,11740,개인,10300,상일동,11740,2025-07-25,4464.0
143,고덕그라시움,11740-4628,0693,0000,2019,개인,,,165000,26,7,2025,중개거래,서울 강동구,59.785,11,693,1,N,26.01.08,고덕로,00333,00000,3124001,02,11740,0,11740,개인,10200,고덕동,11740,2025-07-26,9124.0
102,강변그대가리버뷰,11740-2628,0568,0000,2007,개인,,,144500,29,7,2025,중개거래,서울 강동구,84.97,15,568,1,N,25.11.26,올림픽로89길,00058,00000,4172299,01,11740,0,11740,개인,10900,천호동,11740,2025-07-29,5622.0
710,고덕롯데캐슬베네루체,11740-4672,0514,0000,2019,개인,,,139000,28,7,2025,중개거래,서울 강동구,59.981,10,514,1,N,25.10.15,상암로79길,00088,00000,4172145,01,11740,,11740,개인,10300,상일동,11740,2025-07-28,7661.0
,아스하임,11740-4852,0432,0007,2021,개인,,,36000,19,7,2025,중개거래,서울 강동구,20.03,20,432-7,1,N,25.10.23,올림픽로,00663,00000,3123023,00,11740,,11740,개인,10900,천호동,11740,2025-07-19,5942.0
111,선사현대아파트,11740-91,0509,0000,2000,개인,,,115800,26,7,2025,중개거래,서울 강동구,72.85,20,509,1,N,25.10.30,상암로,00011,00000,3124003,03,11740,0,11740,개인,10700,암사동,11740,2025-07-26,5255.0
506,삼익파크맨션,11740-48,0053,0000,1982,개인,,,84500,24,7,2025,중개거래,서울 강동구,55.7,11,53,1,N,25.09.26,명일로,00293,00000,3124002,02,11740,0,11740,개인,10500,길동,11740,2025-07-24,5015.0
115,고덕그라시움,11740-4628,0693,0000,2019,개인,,,208000,15,7,2025,중개거래,서울 강동구,84.244,19,693,1,N,25.10.15,고덕로,00333,00000,3124001,02,11740,0,11740,개인,10200,고덕동,11740,2025-07-15,8162.0
512,삼익파크맨션,11740-48,0053,0000,1982,개인,,,95000,29,7,2025,중개거래,서울 강동구,62.91,12,53,1,N,25.11.06,명일로,00286,00000,3124002,02,11740,0,11740,개인,10500,길동,11740,2025-07-29,4992.0
132,롯데캐슬퍼스트,11740-2802,0414,0002,2008,개인,,,176000,18,7,2025,중개거래,서울 강동구,112.11,11,414-2,1,N,25.12.30,고덕로,00131,00000,3124001,04,11740,0,11740,개인,10700,암사동,11740,2025-07-18,5190.0
,선사현대아파트,11740-91,0509,0000,2000,개인,25.09.22,O,164000,28,7,2025,중개거래,서울 강동구,82.94,22,509,1,N,,상암로,00011,00000,3124003,03,11740,0,11740,개인,10700,암사동,11740,2025-07-28,6537.0
5,삼익가든,11740-4,0270,0000,1984,개인,,,172000,24,7,2025,중개거래,"서울 강동구, 서울 송파구",146.54,9,270,1,N,25.10.13,상암로,00225,00000,3124003,01,11740,0,11740,개인,10100,명일동,11740,2025-07-24,3880.0
10,삼익가든,11740-4,0270,0000,1984,개인,,,75000,30,7,2025,중개거래,서울 광진구,66.87,5,270,1,N,25.08.20,상암로,00224,00000,3124003,01,11740,0,11740,개인,10100,명일동,11740,2025-07-30,3708.0
103,고덕 아이파크,11740-2894,0499,0000,2011,개인,,,213000,21,7,2025,중개거래,서울 강동구,114.98,19,499,1,N,25.10.24,동남로79길,00026,00000,4172098,01,11740,0,11740,개인,10200,고덕동,11740,2025-07-21,6124.0
605,삼익그린2차,11740-7,0015,0000,1983,개인,,,149000,30,7,2025,중개거래,서울 강동구,66.87,15,15,1,N,26.01.08,고덕로,00210,00000,3124001,01,11740,0,11740,개인,10100,명일동,11740,2025-07-30,7366.0
103,천호동삼성아파트,11740-171,0528,0000,1997,개인,,,78000,26,7,2025,중개거래,서울 강동구,59.86,1,528,1,N,25.10.20,성안로25길,00015,00000,4172177,01,11740,0,11740,개인,10900,천호동,11740,2025-07-26,4308.0
103동,래미안강동팰리스,11740-4289,0571,0000,2017,개인,,,140000,23,7,2025,중개거래,서울 강동구,59.98,44,571,1,N,25.10.15,천호대로,01077,00000,2000008,00,11740,0,11740,개인,10900,천호동,11740,2025-07-23,7716.0
115,선사현대아파트,11740-91,0509,0000,2000,개인,,,154000,28,7,2025,중개거래,서울 강동구,83.18,16,509,1,N,25.09.26,상암로,00011,00000,3124003,03,11740,0,11740,개인,10700,암사동,11740,2025-07-28,6120.0
102,힐데스하임올림픽파크아파트,11740-4794,0608,0000,2020,개인,,,106000,25,7,2025,중개거래,서울 강동구,80.04,2,608,1,N,25.10.31,강동대로55길,00039,00000,4172004,01,11740,0,11740,개인,10800,성내동,11740,2025-07-25,4378.0
,동아코아아파트,11740-169,0563,0000,1997,개인,,,57500,25,7,2025,중개거래,서울 강동구,57.33,10,563,1,N,25.11.18,구천면로,00189,00000,3016054,04,11740,0,11740,개인,10900,천호동,11740,2025-07-25,3316.0
에이,포레스(A동),11740-239,0111,0064,2003,개인,,,76500,11,7,2025,중개거래,서울 강동구,77.34,2,111-64,1,N,25.11.18,풍성로,00091,00000,3123024,02,11740,0,11740,개인,10800,성내동,11740,2025-07-11,3270.0
,한솔애리즈1,11740-146,0410,0016,2002,개인,,,78000,24,7,2025,중개거래,서울 강동구,84.89,6,410-16,1,N,25.10.30,풍성로,00191,00000,3123024,02,11740,0,11740,개인,10800,성내동,11740,2025-07-24,3037.0
320,고덕리엔파크3단지,11740-3008,0490,0000,2011,개인,,,119700,21,7,2025,중개거래,서울 강동구,84.96,9,490,1,N,25.10.24,상일로,00074,00000,3124004,02,11740,0,11740,개인,10300,상일동,11740,2025-07-21,4658.0
104,암사동한솔,11740-95,0419,0000,2002,개인,,,99200,26,7,2025,중개거래,서울 강동구,84.73,4,419,1,N,25.10.21,암사19길,00025,00000,4172218,02,11740,0,11740,개인,10700,암사동,11740,2025-07-26,3870.0
301,삼익그린2차,11740-7,0015,0000,1983,개인,,,148000,31,7,2025,중개거래,서울 강동구,66.87,6,15,1,N,25.11.03,고덕로,00210,00000,3124001,01,11740,0,11740,개인,10100,명일동,11740,2025-07-31,7317.0
121,래미안힐스테이트고덕,11740-4214,0688,0000,2016,개인,,,185000,19,7,2025,중개거래,서울 강동구,84.88,22,688,1,N,25.11.06,아리수로50길,00050,00000,4172194,00,11740,,11740,개인,10200,고덕동,11740,2025-07-19,7205.0
101,천호동삼성아파트,11740-171,0528,0000,1997,개인,,,98000,12,7,2025,중개거래,서울 강동구,114.65,1,528,1,N,25.10.13,성안로25길,00006,00000,4172177,01,11740,0,11740,개인,10900,천호동,11740,2025-07-12,2826.0
126,롯데캐슬퍼스트,11740-2802,0414,0002,2008,개인,,,147000,19,7,2025,중개거래,서울 강동구,59.99,6,414-2,1,N,25.11.06,고덕로,00131,00000,3124001,04,11740,0,11740,개인,10700,암사동,11740,2025-07-19,8101.0
207,강일리버파크2단지,11740-2850,0668,0000,2009,개인,,,102000,30,7,2025,중개거래,서울 강동구,84.53,6,668,1,N,25.10.17,아리수로97길,00068,00000,4172213,01,11740,0,11740,개인,11000,강일동,11740,2025-07-30,3989.0
102,힐스테이트 강동 리버뷰,11740-4658,0675,0000,2019,개인,,,141000,28,7,2025,중개거래,서울 강동구,84.9979,19,675,1,N,25.10.30,올림픽로91길,00030,00000,4172300,00,11740,0,11740,개인,10700,암사동,11740,2025-07-28,5484.0
103,천호동삼성아파트,11740-171,0528,0000,1997,개인,,,77000,16,7,2025,중개거래,경기 성남시 수정구,59.86,6,528,1,N,25.11.07,성안로25길,00015,00000,4172177,01,11740,0,11740,개인,10900,천호동,11740,2025-07-16,4252.0
103,한강현대,11740-103,0442,0001,1999,개인,,,123000,12,7,2025,중개거래,서울 강동구,115.0,16,442-1,1,N,25.11.26,올림픽로104길,00041,00000,4172278,01,11740,0,11740,개인,10700,암사동,11740,2025-07-12,3536.0
510,삼익파크맨션,11740-48,0053,0000,1982,개인,,,113000,14,7,2025,중개거래,"경기 남양주시, 서울 강동구",79.57,6,53,1,N,25.08.29,명일로,00293,00000,3124002,02,11740,0,11740,개인,10500,길동,11740,2025-07-14,4695.0
101,명일지에스아파트,11740-3,0332,0000,1999,개인,,,102000,29,7,2025,중개거래,서울 강동구,84.96,7,332,1,N,25.10.02,상암로51길,00061,00000,4172138,01,11740,0,11740,개인,10100,명일동,11740,2025-07-29,3969.0
101,한강현대,11740-103,0442,0001,1999,개인,,,92000,23,7,2025,중개거래,서울 강동구,59.94,10,442-1,1,N,25.10.15,올림픽로104길,00042,00000,4172278,01,11740,0,11740,개인,10700,암사동,11740,2025-07-23,5074.0
102,한솔솔파크,11740-2893,0518,0000,2009,개인,,,126000,15,7,2025,중개거래,서울 강동구,84.98,7,518,1,N,25.11.14,선사로,00120,00000,3124005,01,11740,0,11740,개인,10700,암사동,11740,2025-07-15,4902.0
301,삼익그린2차,11740-7,0015,0000,1983,개인,,,149000,22,7,2025,중개거래,서울 강동구,66.87,9,15,1,N,25.10.01,고덕로,00210,00000,3124001,01,11740,0,11740,개인,10100,명일동,11740,2025-07-22,7366.0
501,삼익그린2차,11740-7,0015,0000,1983,개인,,,150000,31,7,2025,중개거래,서울 강동구,66.87,12,15,1,N,25.09.23,고덕로,00210,00000,3124001,01,11740,0,11740,개인,10100,명일동,11740,2025-07-31,7415.0
1,우성,11740-173,0019,0001,1985,개인,,,88000,26,7,2025,중개거래,서울 강동구,64.53,8,19-1,1,N,25.10.15,구천면로,00366,00000,3016054,04,11740,0,11740,개인,10900,천호동,11740,2025-07-26,4508.0
,다성이즈텔,11740-300,0416,0003,2004,개인,,,59500,9,7,2025,중개거래,서울 강동구,84.88,13,416-3,1,N,25.10.01,성안로,00162,00000,3124007,01,11740,0,11740,개인,10500,길동,11740,2025-07-09,2317.0
103,성내동삼성아파트,11740-129,0590,0000,1999,개인,,,105000,22,7,2025,중개거래,서울 강동구,59.88,7,590,1,N,25.11.12,풍성로,00127,00000,3123024,02,11740,0,11740,개인,10800,성내동,11740,2025-07-22,5797.0
109,둔촌푸르지오,11740-2931,0630,0000,2010,개인,,,137500,31,7,2025,중개거래,서울 강동구,84.9,11,630,1,N,25.09.19,명일로,00172,00000,3124002,03,11740,0,11740,개인,10600,둔촌동,11740,2025-07-31,5354.0
112,고덕자이,11740-4799,0521,0000,2021,개인,,,173500,26,7,2025,중개거래,서울 강동구,84.7398,10,521,1,N,25.10.17,상일로,00055,00000,3124004,01,11740,,11740,개인,10300,상일동,11740,2025-07-26,6768.0
2,우성,11740-173,0019,0001,1985,개인,,,95500,28,7,2025,중개거래,서울 강동구,84.93,11,19-1,1,N,25.08.21,구천면로,00366,00000,3016054,04,11740,0,11740,개인,10900,천호동,11740,2025-07-28,3717.0
122,고덕그라시움,11740-4628,0693,0000,2019,개인,,,174000,26,7,2025,중개거래,서울 강동구,59.785,7,693,1,N,25.11.10,고덕로,00333,00000,3124001,02,11740,0,11740,개인,10200,고덕동,11740,2025-07-26,9621.0
714,고덕롯데캐슬베네루체,11740-4672,0514,0000,2019,개인,,,157000,29,7,2025,중개거래,서울 강동구,84.923,12,514,1,N,25.09.17,상암로79길,00088,00000,4172145,01,11740,,11740,개인,10300,상일동,11740,2025-07-29,6112.0
102,대우한강베네시티,11740-2626,0425,0005,2007,개인,,,109500,15,7,2025,중개거래,서울 강동구,114.63,9,425-5,1,N,25.09.01,올림픽로,00664,00000,3123023,03,11740,0,11740,개인,10900,천호동,11740,2025-07-15,3158.0
,강동리버스트8단지,11740-4804,0066,0000,2021,개인,25.08.19,O,88000,31,7,2025,중개거래,서울 강동구,59.97,12,66,1,N,,아리수로93나길,00088,00000,4858048,01,11740,0,11740,개인,11000,강일동,11740,2025-07-31,4851.0
,신이모닝빌,11740-418,0413,0006,2004,개인,,,68000,27,7,2025,중개거래,서울 강동구,70.37,10,413-6,1,N,25.11.20,풍성로55길,00006,00000,4172429,01,11740,0,11740,개인,10800,성내동,11740,2025-07-27,3194.0
806동,강동리버스트8단지,11740-4804,0066,0000,2021,개인,,,90000,28,7,2025,중개거래,"경기 하남시, 서울 강동구",59.97,5,66,1,N,25.10.15,아리수로93나길,00088,00000,4858048,01,11740,0,11740,개인,11000,강일동,11740,2025-07-28,4961.0
711,강일리버파크7단지,11740-2877,0686,0000,2009,개인,,,109700,26,7,2025,중개거래,서울 강동구,84.83,14,686,1,N,25.10.24,아리수로98길,00025,00000,4172214,01,11740,0,11740,개인,11000,강일동,11740,2025-07-26,4275.0
403,강일리버파크4단지,11740-2851,0673,0000,2009,개인,,,104800,24,7,2025,중개거래,"경기 성남시 중원구, 서울 강동구",84.53,3,673,1,N,25.09.17,아리수로97길,00019,00000,4172213,01,11740,0,11740,개인,11000,강일동,11740,2025-07-24,4099.0
101,코오롱2,11740-164,0595,0000,2002,개인,,,105500,11,7,2025,중개거래,"서울 강동구, 서울 송파구",107.23,8,595,1,N,25.09.12,올림픽로,00572,00000,3123023,02,11740,0,11740,개인,10800,성내동,11740,2025-07-11,3252.0
102,한강현대,11740-103,0442,0001,1999,개인,,,92000,30,7,2025,중개거래,서울 강동구,59.94,12,442-1,1,N,25.10.30,올림픽로104길,00041,00000,4172278,01,11740,0,11740,개인,10700,암사동,11740,2025-07-30,5074.0
402,강동리버스트4단지,11740-4743,0114,0000,2020,개인,,,76500,30,7,2025,중개거래,서울 강동구,49.82,23,114,1,N,25.10.14,아리수로93가길,00110,00000,4172210,00,11740,,11740,개인,11000,강일동,11740,2025-07-30,5076.0
1405동,강동리엔파크14단지,11740-4802,0028,0000,2021,개인,,,86000,19,7,2025,중개거래,서울 강동구,59.94,12,28,1,N,25.09.30,고덕로98길,00160,00000,4858050,02,11740,0,11740,개인,10300,상일동,11740,2025-07-19,4743.0
102,천호역마에스트로,11740-5284,0334,0002,2025,개인,,,70810,21,7,2025,중개거래,서울 강동구,33.2328,8,334-2,1,N,25.08.22,올림픽로,00691,00000,3123023,00,11740,,11740,법인,10900,천호동,11740,2025-07-21,7044.0
,아인리베,11740-422,0488,0000,2005,개인,25.08.06,O,71900,31,7,2025,중개거래,"경기 남양주시, 서울 강동구",82.99,5,488,1,N,,양재대로,01404,00010,2000006,04,11740,0,11740,개인,10600,둔촌동,11740,2025-07-31,2864.0
,천호롯데아파트,11740-178,0055,0004,1999,개인,,,74600,31,7,2025,중개거래,서울 강동구,84.99,6,55-4,1,N,25.10.20,천중로,00161,00000,3124009,02,11740,0,11740,개인,10900,천호동,11740,2025-07-31,2902.0
101,선사현대아파트,11740-91,0509,0000,2000,개인,,,124500,30,7,2025,중개거래,서울 강동구,72.85,6,509,1,N,25.11.26,상암로,00011,00000,3124003,03,11740,0,11740,개인,10700,암사동,11740,2025-07-30,5650.0
708,강일리버파크7단지,11740-2877,0686,0000,2009,개인,,,104500,30,7,2025,중개거래,"경기 안양시 동안구, 서울 강동구",84.53,10,686,1,N,25.11.14,아리수로98길,00025,00000,4172214,01,11740,0,11740,개인,11000,강일동,11740,2025-07-30,4087.0
101,현대아파트,11740-184,0168,0006,1990,개인,,,65000,30,7,2025,중개거래,서울 강동구,44.1,5,168-6,1,N,25.10.01,진황도로,00047,00002,3124008,03,11740,0,11740,개인,10900,천호동,11740,2025-07-30,4872.0
,한강현대,11740-103,0442,0001,1999,개인,25.08.01,O,92000,30,7,2025,중개거래,서울 강동구,59.94,12,442-1,1,N,,올림픽로104길,00041,00000,4172278,01,11740,0,11740,개인,10700,암사동,11740,2025-07-30,5074.0
,현대아파트,11740-184,0168,0006,1990,개인,25.07.30,O,65000,30,7,2025,중개거래,서울 강동구,44.1,5,168-6,1,N,,진황도로,00047,00002,3124008,03,11740,0,11740,개인,10900,천호동,11740,2025-07-30,4872.0
105,둔촌푸르지오,11740-2931,0630,0000,2010,개인,,,138000,26,7,2025,중개거래,서울 강동구,84.9,15,630,1,N,25.10.31,명일로,00172,00000,3124002,03,11740,0,11740,개인,10600,둔촌동,11740,2025-07-26,5373.0
3,우성,11740-173,0019,0001,1985,개인,,,97000,19,7,2025,중개거래,서울 강동구,84.93,6,19-1,1,N,25.07.31,구천면로,00366,00000,3016054,04,11740,0,11740,개인,10900,천호동,11740,2025-07-19,3776.0
101,명일지에스아파트,11740-3,0332,0000,1999,개인,,,87000,29,7,2025,중개거래,서울 강동구,59.79,21,332,1,N,25.10.02,상암로51길,00061,00000,4172138,01,11740,0,11740,개인,10100,명일동,11740,2025-07-29,4810.0
108,프라이어팰리스,11740-2664,0413,0000,2007,개인,,,144750,19,7,2025,중개거래,"서울 강동구, 서울 서초구",114.272,9,413,1,N,25.09.29,고덕로,00130,00000,3124001,04,11740,0,11740,개인,10700,암사동,11740,2025-07-19,4188.0
7,우성,11740-173,0019,0001,1985,개인,,,81000,16,7,2025,중개거래,서울 강동구,51.44,8,19-1,1,N,25.08.14,구천면로,00366,00000,3016054,04,11740,0,11740,개인,10900,천호동,11740,2025-07-16,5205.0
603,삼익그린2차,11740-7,0015,0000,1983,개인,,,135000,24,7,2025,중개거래,서울 강동구,54.81,8,15,1,N,25.09.26,고덕로,00210,00000,3124001,01,11740,0,11740,개인,10100,명일동,11740,2025-07-24,8142.0
104,강동LG자이,11740-221,0474,0000,2003,개인,,,112700,12,7,2025,중개거래,서울 강동구,84.88,1,474,1,N,25.09.26,천호대로,01239,00000,2000008,02,11740,0,11740,개인,10500,길동,11740,2025-07-12,4389.0
102,고덕센트럴푸르지오,11740-4735,0210,0001,2020,개인,,,132500,19,7,2025,중개거래,서울 강동구,59.06,33,210-1,1,N,25.10.02,고덕로,00399,00000,3124001,00,11740,,11740,개인,10200,고덕동,11740,2025-07-19,7417.0
,천호롯데아파트,11740-178,0055,0004,1999,개인,25.09.04,O,66500,26,7,2025,중개거래,서울 강동구,59.99,11,55-4,1,N,,천중로,00161,00000,3124009,02,11740,0,11740,개인,10900,천호동,11740,2025-07-26,3665.0
715,고덕롯데캐슬베네루체,11740-4672,0514,0000,2019,개인,,,199000,18,7,2025,중개거래,서울 강동구,122.082,25,514,1,N,25.12.15,상암로79길,00088,00000,4172145,01,11740,,11740,개인,10300,상일동,11740,2025-07-18,5389.0
106,프라이어팰리스,11740-2664,0413,0000,2007,개인,,,151000,10,7,2025,중개거래,서울 강동구,84.975,25,413,1,N,25.11.11,고덕로,00130,00000,3124001,04,11740,0,11740,개인,10700,암사동,11740,2025-07-10,5874.0
335,고덕아르테온,11740-4692,0519,0000,2020,개인,,,187500,20,7,2025,중개거래,서울 강동구,84.95,13,519,1,N,25.11.03,고덕로,00360,00000,3124001,01,11740,,11740,개인,10300,상일동,11740,2025-07-20,7296.0
,청호뜨레피움퍼스트아파트,11740-4169,0064,0000,2016,개인,25.09.04,O,64500,27,7,2025,중개거래,서울 강동구,58.34,9,64,1,N,,천호대로,01176,00000,2000008,00,11740,0,11740,개인,10600,둔촌동,11740,2025-07-27,3655.0
101동,라움포레,11740-4787,0607,0000,2020,개인,,,81000,25,7,2025,중개거래,서울 강동구,59.05,2,607,1,N,25.10.17,천호옛6길,00015,00000,4172413,01,11740,,11740,개인,10800,성내동,11740,2025-07-25,4535.0
